n_drones,num_units,missiles_per_unit_avg,priority_strategy,weather_factor,terrain_factor,radar_jam,comm_jam_level,temp_factor,system_latency,resource_failure,formation,num_detected,detection_rate,num_intercepted,num_passed,success_rate,civil_risk,missiles_used
173,5,10.0,random,0.8574388386568312,0.75,0.033581585810958645,0.2541484530694897,0.9474417372328239,1.240722567731351,1,spread,64,0.3699421965317919,0,173,0.0,0.7544342572289187,36
45,5,10.0,random,0.9245389047676368,0.75,0.12625747038822446,0.3859758006650029,0.9937181859728561,1.4444722553419143,1,tight,18,0.4,0,45,0.0,0.727369159550817,18
96,5,10.0,random,0.9176233136181868,0.75,0.011924190935036695,0.160129541060964,0.971108631140961,0.8606921128016352,0,spread,43,0.4479166666666667,17,79,0.17708333333333334,0.6135515909709752,36
58,5,10.0,random,0.8823678895155159,0.75,0.08374822559483955,0.1902498915031299,0.9027640783547092,0.6878279643861811,0,medium,22,0.3793103448275862,11,47,0.1896551724137931,0.6255441750167473,22
15,5,10.0,random,0.6799026933851056,0.75,0.03661544923601873,0.36029082299213183,0.9422963580233206,0.837526605929116,0,tight,3,0.2,0,15,0.0,0.7329969067776417,3
150,5,10.0,random,0.8624844773367624,0.75,0.06298762509843196,0.7908359600996276,0.9541611790028675,1.1528397098828107,0,medium,44,0.29333333333333333,21,129,0.14,0.6382293649015691,44
187,5,10.0,random,0.99414921075726,0.75,0.16771031276253034,0.20727602238853318,0.9475227631084228,1.595139171860893,0,medium,76,0.40641711229946526,25,162,0.13368983957219252,0.6458088973324029,51
69,5,10.0,random,0.6006641277271791,0.75,0.02800386786099362,0.23908242245368716,0.945304690815139,0.3116143864185872,0,tight,9,0.13043478260869565,3,66,0.043478260869565216,0.6994658990756593,9
39,5,10.0,random,0.7551608474770999,0.75,0.09626346591420878,0.08709324076361384,0.856997369776318,0.21571182083909846,0,spread,13,0.3333333333333333,4,35,0.10256410256410256,0.6917720655849786,13
88,5,10.0,random,0.9949990748446047,0.75,0.15792082198259713,0.3039314766102675,0.9791262751224787,1.5751368709532598,0,tight,27,0.3068181818181818,13,75,0.14772727272727273,0.6392011269643791,27
132,5,10.0,random,0.8512471735256943,0.75,0.1887656281658453,0.14073731822566166,0.9017637611411831,1.9114088614406592,0,spread,46,0.3484848484848485,17,115,0.12878787878787878,0.6470793798453156,46
